Time,E,H,I,R,S
48.6639,624,0,481,7079,1816
48.664,624,0,480,7080,1816
48.6677,623,0,481,7080,1816
48.6703,622,0,482,7080,1816
48.6718,622,0,481,7081,1816
48.6749,622,0,480,7082,1816
48.6749,621,0,481,7082,1816
48.6785,621,0,480,7083,1816
48.679,621,0,479,7084,1816
48.6851,620,0,480,7084,1816
48.6923,620,0,479,7085,1816
48.6935,620,0,478,7086,1816
48.697,620,0,477,7087,1816
48.6992,620,0,476,7088,1816
48.6999,620,0,475,7089,1816
48.7029,621,0,475,7089,1815
48.7056,622,0,475,7089,1814
48.7056,622,0,474,7090,1814
48.7074,622,0,473,7091,1814
48.7089,621,0,474,7091,1814
48.7102,622,0,474,7091,1813
48.7118,621,0,475,7091,1813
48.7256,620,0,476,7091,1813
48.7306,619,0,477,7091,1813
48.7337,619,0,476,7092,1813
48.7392,619,0,475,7093,1813
48.7394,619,0,474,7094,1813
48.7402,618,0,475,7094,1813
48.7483,618,0,474,7095,1813
48.7507,619,0,474,7095,1812
48.7579,619,0,473,7096,1812
48.7584,620,0,473,7096,1811
48.7594,619,0,474,7096,1811
48.7638,618,0,475,7096,1811
48.7651,618,0,474,7097,1811
48.7668,618,0,473,7098,1811
48.7695,617,0,474,7098,1811
48.7703,617,0,473,7099,1811
48.7711,616,0,474,7099,1811
48.7736,615,0,475,7099,1811
48.7748,615,0,474,7100,1811
48.7783,615,0,473,7101,1811
48.7816,615,0,472,7102,1811
48.7928,614,0,473,7102,1811
48.7955,614,0,472,7103,1811
48.7986,614,0,471,7104,1811
48.8001,614,0,470,7105,1811
48.8116,613,0,471,7105,1811
48.8164,613,0,470,7106,1811
48.8197,612,0,471,7106,1811
48.826,611,0,472,7106,1811
48.8267,611,0,471,7107,1811
48.8304,611,0,470,7108,1811
48.8333,611,0,469,7109,1811
48.8339,611,0,468,7110,1811
48.8382,610,0,469,7110,1811
48.8386,610,0,468,7111,1811
48.8417,610,0,467,7112,1811
48.8452,610,0,466,7113,1811
48.8461,609,0,467,7113,1811
48.8493,609,0,466,7114,1811
48.8512,608,0,467,7114,1811
48.8544,608,0,466,7115,1811
48.8583,608,0,465,7116,1811
48.8584,608,0,464,7117,1811
48.8647,607,0,465,7117,1811
48.866,608,0,465,7117,1810
48.8695,607,0,466,7117,1810
48.8743,606,0,467,7117,1810
48.8779,607,0,467,7117,1809
48.8805,608,0,467,7117,1808
48.8856,607,0,468,7117,1808
48.8873,606,0,469,7117,1808
48.8913,605,0,470,7117,1808
48.9008,604,0,471,7117,1808
48.9013,605,0,471,7117,1807
48.9019,605,0,470,7118,1807
48.9048,605,0,469,7119,1807
48.9051,605,0,468,7120,1807
48.9072,605,0,467,7121,1807
48.9111,606,0,467,7121,1806
48.9173,606,0,466,7122,1806
48.9192,607,0,466,7122,1805
48.9194,606,0,467,7122,1805
48.9266,606,0,466,7123,1805
48.9271,605,0,467,7123,1805
48.9313,605,0,466,7124,1805
48.9326,606,0,466,7124,1804
48.9334,605,0,467,7124,1804
48.9369,606,0,467,7124,1803
48.9495,605,0,468,7124,1803
48.9505,604,0,469,7124,1803
48.9516,605,0,469,7124,1802
48.9558,605,0,468,7125,1802
48.9573,606,0,468,7125,1801
48.9573,607,0,468,7125,1800
48.973,606,0,469,7125,1800
48.9754,605,0,470,7125,1800
48.9779,604,0,471,7125,1800
48.9806,604,0,470,7126,1800
48.9823,605,0,470,7126,1799
48.9832,605,0,469,7127,1799
48.9867,604,0,470,7127,1799
48.9942,603,0,471,7127,1799
48.9978,602,0,472,7127,1799
48.9989,601,0,473,7127,1799
49.0008,600,0,474,7127,1799
49.0068,600,0,473,7128,1799
49.0108,600,0,472,7129,1799
49.0182,600,0,471,7130,1799
49.0273,599,0,472,7130,1799
49.0291,598,0,473,7130,1799
49.0367,599,0,473,7130,1798
49.0452,599,0,472,7131,1798
49.0498,600,0,472,7131,1797
49.0538,599,0,473,7131,1797
49.0564,599,0,472,7132,1797
49.0585,598,0,473,7132,1797
49.0593,599,0,473,7132,1796
49.0599,600,0,473,7132,1795
49.0691,601,0,473,7132,1794
49.0719,600,0,474,7132,1794
49.0783,599,0,475,7132,1794
49.0873,598,0,476,7132,1794
49.0929,597,0,477,7132,1794
49.094,598,0,477,7132,1793
49.095,597,0,478,7132,1793
49.0956,598,0,478,7132,1792
49.109,598,0,477,7133,1792
49.1102,599,0,477,7133,1791
49.1107,599,0,476,7134,1791
49.1132,599,0,475,7135,1791
49.1143,599,0,474,7136,1791
49.1148,599,0,473,7137,1791
49.1266,599,0,472,7138,1791
49.1271,599,0,471,7139,1791
49.1291,599,0,470,7140,1791
49.1297,599,0,469,7141,1791
49.1314,600,0,469,7141,1790
49.1392,599,0,470,7141,1790
49.1398,598,0,471,7141,1790
49.1398,597,0,472,7141,1790
49.1405,598,0,472,7141,1789
49.143,599,0,472,7141,1788
49.1452,599,0,471,7142,1788
49.1474,600,0,471,7142,1787
49.1512,600,0,470,7143,1787
49.1529,601,0,470,7143,1786
49.1611,601,0,469,7144,1786
49.1626,601,0,468,7145,1786
49.1638,601,0,467,7146,1786
49.1658,602,0,467,7146,1785
49.1703,601,0,468,7146,1785
49.1745,601,0,467,7147,1785
49.1776,601,0,466,7148,1785
49.1778,602,0,466,7148,1784
49.1781,603,0,466,7148,1783
49.1796,603,0,465,7149,1783
49.1804,602,0,466,7149,1783
49.1821,602,0,465,7150,1783
49.1865,602,0,464,7151,1783
49.1869,602,0,463,7152,1783
49.1881,601,0,464,7152,1783
49.1882,601,0,463,7153,1783
49.1893,601,0,462,7154,1783
49.1908,600,0,463,7154,1783
49.1918,600,0,462,7155,1783
49.1925,599,0,463,7155,1783
49.196,599,0,462,7156,1783
49.1991,598,0,463,7156,1783
49.1999,598,0,462,7157,1783
49.2073,598,0,461,7158,1783
49.2091,597,0,462,7158,1783
49.2102,596,0,463,7158,1783
49.2112,595,0,464,7158,1783
49.2135,595,0,463,7159,1783
49.2154,596,0,463,7159,1782
49.2159,596,0,462,7160,1782
49.2199,596,0,461,7161,1782
49.2237,596,0,460,7162,1782
49.2242,595,0,461,7162,1782
49.2248,594,0,462,7162,1782
49.2299,593,0,463,7162,1782
49.2306,593,0,462,7163,1782
49.2307,593,0,461,7164,1782
49.239,593,0,460,7165,1782
49.2526,592,0,461,7165,1782
49.2541,591,0,462,7165,1782
49.2556,590,0,463,7165,1782
49.2596,591,0,463,7165,1781
49.2699,590,0,464,7165,1781
49.2703,589,0,465,7165,1781
49.2733,589,0,464,7166,1781
49.2753,589,0,463,7167,1781
49.2772,588,0,464,7167,1781
49.2803,587,0,465,7167,1781
49.2873,586,0,466,7167,1781
49.2877,586,0,465,7168,1781
49.2906,586,0,464,7169,1781
49.2941,587,0,464,7169,1780
49.2948,586,0,465,7169,1780
49.2971,586,0,464,7170,1780
49.3012,587,0,464,7170,1779
49.304,588,0,464,7170,1778
49.3043,587,0,465,7170,1778
49.3047,587,0,464,7171,1778
49.3093,587,0,463,7172,1778
49.3123,586,0,464,7172,1778
49.3178,586,0,463,7173,1778
49.3229,586,0,462,7174,1778
49.325,586,0,461,7175,1778
49.328,586,0,460,7176,1778
49.3288,586,0,459,7177,1778
49.3311,587,0,459,7177,1777
49.3355,587,0,458,7178,1777
49.3365,587,0,457,7179,1777
49.3366,587,0,456,7180,1777
49.3368,587,0,455,7181,1777
49.3388,587,0,454,7182,1777
49.3422,587,0,453,7183,1777
49.3453,588,0,453,7183,1776
49.3462,589,0,453,7183,1775
49.3467,589,0,452,7184,1775
49.3574,590,0,452,7184,1774
49.3597,591,0,452,7184,1773
49.361,591,0,451,7185,1773
49.363,591,0,450,7186,1773
49.3655,591,0,449,7187,1773
49.366,590,0,450,7187,1773
49.3668,590,0,449,7188,1773
49.3678,590,0,448,7189,1773
49.3684,590,0,447,7190,1773
49.3713,589,0,448,7190,1773
49.3716,589,0,447,7191,1773
49.3724,588,0,448,7191,1773
49.3725,587,0,449,7191,1773
49.3729,586,0,450,7191,1773
49.3747,586,0,449,7192,1773
49.3748,587,0,449,7192,1772
49.3796,586,0,450,7192,1772
49.3814,585,0,451,7192,1772
49.3826,585,0,450,7193,1772
49.3841,585,0,449,7194,1772
49.3851,585,0,448,7195,1772
49.3875,585,0,447,7196,1772
49.3899,585,0,446,7197,1772
49.3925,584,0,447,7197,1772
49.3976,585,0,447,7197,1771
49.398,584,0,448,7197,1771
49.402,584,0,447,7198,1771
49.4037,584,0,446,7199,1771
49.4045,585,0,446,7199,1770
49.4058,584,0,447,7199,1770
49.4097,585,0,447,7199,1769
49.4125,585,0,446,7200,1769
49.4133,586,0,446,7200,1768
49.4144,587,0,446,7200,1767
49.4149,588,0,446,7200,1766
49.4151,587,0,447,7200,1766
49.433,587,0,446,7201,1766
49.4359,587,0,445,7202,1766
49.4364,587,0,444,7203,1766
49.4417,587,0,443,7204,1766
49.4598,587,0,442,7205,1766
49.4681,586,0,443,7205,1766
49.4698,586,0,442,7206,1766
49.4705,586,0,441,7207,1766
49.4736,585,0,442,7207,1766
49.4763,584,0,443,7207,1766
49.482,584,0,442,7208,1766
49.4854,583,0,443,7208,1766
49.4886,583,0,442,7209,1766
49.4937,583,0,441,7210,1766
49.4992,583,0,440,7211,1766
49.5019,584,0,440,7211,1765
49.5021,585,0,440,7211,1764
49.5114,586,0,440,7211,1763
49.5189,585,0,441,7211,1763
49.5226,586,0,441,7211,1762
49.5234,585,0,442,7211,1762
49.5243,584,0,443,7211,1762
49.5295,583,0,444,7211,1762
49.5348,584,0,444,7211,1761
49.5385,583,0,445,7211,1761
49.5445,583,0,444,7212,1761
49.547,582,0,445,7212,1761
49.5517,582,0,444,7213,1761
49.5532,581,0,445,7213,1761
49.5564,580,0,446,7213,1761
49.5572,581,0,446,7213,1760
49.5579,581,0,445,7214,1760
49.5593,580,0,446,7214,1760
49.5608,580,0,445,7215,1760
49.5639,581,0,445,7215,1759
49.5646,581,0,444,7216,1759
49.5695,580,0,445,7216,1759
49.5765,579,0,446,7216,1759
49.5789,579,0,445,7217,1759
49.5833,579,0,444,7218,1759
49.5891,578,0,445,7218,1759
49.5941,579,0,445,7218,1758
49.5951,579,0,444,7219,1758
49.5978,578,0,445,7219,1758
49.5982,577,0,446,7219,1758
49.5995,576,0,447,7219,1758
49.6002,576,0,446,7220,1758
49.6012,576,0,445,7221,1758
49.6012,575,0,446,7221,1758
49.6048,575,0,445,7222,1758
49.6072,574,0,446,7222,1758
49.6076,573,0,447,7222,1758
49.6084,572,0,448,7222,1758
49.6136,572,0,447,7223,1758
49.6187,571,0,448,7223,1758
49.619,570,0,449,7223,1758
49.6195,569,0,450,7223,1758
49.6265,569,0,449,7224,1758
49.6278,569,0,448,7225,1758
49.6284,569,0,447,7226,1758
49.6286,570,0,447,7226,1757
49.6301,569,0,448,7226,1757
49.632,570,0,448,7226,1756
49.6375,569,0,449,7226,1756
49.6396,569,0,448,7227,1756
49.6407,569,0,447,7228,1756
49.6536,568,0,448,7228,1756
49.6538,568,0,447,7229,1756
49.6541,568,0,446,7230,1756
49.6608,567,0,447,7230,1756
49.6616,566,0,448,7230,1756
49.6621,566,0,447,7231,1756
49.6628,567,0,447,7231,1755
49.6634,566,0,448,7231,1755
49.6673,565,0,449,7231,1755
49.6675,565,0,448,7232,1755
49.6784,564,0,449,7232,1755
49.6797,564,0,448,7233,1755
49.68,563,0,449,7233,1755
49.6882,563,0,448,7234,1755
49.6906,563,0,447,7235,1755
49.6911,564,0,447,7235,1754
49.6943,565,0,447,7235,1753
49.6959,566,0,447,7235,1752
49.6974,565,0,448,7235,1752
49.7073,565,0,447,7236,1752
49.7077,566,0,447,7236,1751
49.7093,567,0,447,7236,1750
49.7098,567,0,446,7237,1750
49.7131,567,0,445,7238,1750
49.7143,566,0,446,7238,1750
49.7143,567,0,446,7238,1749
49.7179,566,0,447,7238,1749
49.7222,565,0,448,7238,1749
49.7283,565,0,447,7239,1749
49.7322,565,0,446,7240,1749
49.7351,564,0,447,7240,1749
49.7391,563,0,448,7240,1749
49.74,562,0,449,7240,1749
49.7414,562,0,448,7241,1749
49.746,562,0,447,7242,1749
49.7479,562,0,446,7243,1749
49.7483,562,0,445,7244,1749
49.7493,561,0,446,7244,1749
49.7501,560,0,447,7244,1749
49.7506,559,0,448,7244,1749
49.7542,559,0,447,7245,1749
49.7552,558,0,448,7245,1749
49.7568,558,0,447,7246,1749
49.7588,557,0,448,7246,1749
49.7697,556,0,449,7246,1749
49.772,557,0,449,7246,1748
49.7744,556,0,450,7246,1748
49.7762,557,0,450,7246,1747
49.7766,557,0,449,7247,1747
49.7774,557,0,448,7248,1747
49.7786,557,0,447,7249,1747
49.7831,556,0,448,7249,1747
49.7848,555,0,449,7249,1747
49.7931,555,0,448,7250,1747
49.7996,556,0,448,7250,1746
49.8045,557,0,448,7250,1745
49.8093,558,0,448,7250,1744
49.8107,558,0,447,7251,1744
49.8136,557,0,448,7251,1744
49.8155,557,0,447,7252,1744
49.8212,558,0,447,7252,1743
49.8217,559,0,447,7252,1742
49.8234,559,0,446,7253,1742
49.824,558,0,447,7253,1742
49.8246,559,0,447,7253,1741
49.8249,560,0,447,7253,1740
49.8291,560,0,446,7254,1740
49.8309,560,0,445,7255,1740
49.8325,561,0,445,7255,1739
49.8331,561,0,444,7256,1739
49.8354,561,0,443,7257,1739
49.836,561,0,442,7258,1739
49.8401,562,0,442,7258,1738
49.8408,561,0,443,7258,1738
49.8417,561,0,442,7259,1738
49.8456,562,0,442,7259,1737
49.8503,562,0,441,7260,1737
49.8506,561,0,442,7260,1737
49.8558,562,0,442,7260,1736
49.8559,563,0,442,7260,1735
49.8563,563,0,441,7261,1735
49.8588,562,0,442,7261,1735
49.8659,562,0,441,7262,1735
49.8669,562,0,440,7263,1735
49.8673,561,0,441,7263,1735
49.8829,561,0,440,7264,1735
49.8836,561,0,439,7265,1735
49.8867,561,0,438,7266,1735
49.888,560,0,439,7266,1735
49.8885,560,0,438,7267,1735
49.8885,559,0,439,7267,1735
49.8905,559,0,438,7268,1735
49.8949,558,0,439,7268,1735
49.8965,557,0,440,7268,1735
49.8976,557,0,439,7269,1735
49.9016,556,0,440,7269,1735
49.906,556,0,439,7270,1735
49.9107,556,0,438,7271,1735
49.9114,556,0,437,7272,1735
49.9247,556,0,436,7273,1735
49.93,556,0,435,7274,1735
49.9318,556,0,434,7275,1735
49.9332,556,0,433,7276,1735
49.935,555,0,434,7276,1735
49.9352,555,0,433,7277,1735
49.9371,554,0,434,7277,1735
49.9439,553,0,435,7277,1735
49.9464,553,0,434,7278,1735
49.9567,552,0,435,7278,1735
49.9589,553,0,435,7278,1734
49.9593,554,0,435,7278,1733
49.9596,553,0,436,7278,1733
49.96,553,0,435,7279,1733
49.9625,554,0,435,7279,1732
49.9661,555,0,435,7279,1731
49.9771,556,0,435,7279,1730
49.9816,555,0,436,7279,1730
49.9826,554,0,437,7279,1730
49.9836,554,0,436,7280,1730
49.9846,554,0,435,7281,1730
49.986,553,0,436,7281,1730
49.9869,552,0,437,7281,1730
49.9895,553,0,437,7281,1729
49.9917,552,0,438,7281,1729
50.0024,551,0,439,7281,1729
50.0041,550,0,440,7281,1729
50.0041,549,0,441,7281,1729
50.0046,549,0,440,7282,1729
50.0112,550,0,440,7282,1728
50.0157,549,0,441,7282,1728
50.0166,550,0,441,7282,1727
50.0243,550,0,440,7283,1727
50.0288,551,0,440,7283,1726
50.0329,551,0,439,7284,1726
50.0338,550,0,440,7284,1726
50.0354,549,0,441,7284,1726
50.0375,549,0,440,7285,1726
50.0378,548,0,441,7285,1726
50.0418,547,0,442,7285,1726
50.047,546,0,443,7285,1726
50.0507,545,0,444,7285,1726
50.0528,546,0,444,7285,1725
50.0611,547,0,444,7285,1724
50.0613,546,0,445,7285,1724
50.0642,546,0,444,7286,1724
50.0645,545,0,445,7286,1724
50.0716,545,0,444,7287,1724
50.074,545,0,443,7288,1724
50.0839,546,0,443,7288,1723
50.0895,546,0,442,7289,1723
50.0906,546,0,441,7290,1723
50.0941,546,0,440,7291,1723
50.096,546,0,439,7292,1723
50.0989,545,0,440,7292,1723
50.1025,544,0,441,7292,1723
50.1029,543,0,442,7292,1723
50.1044,543,0,441,7293,1723
50.1061,542,0,442,7293,1723
50.1074,541,0,443,7293,1723
50.1077,542,0,443,7293,1722
50.1081,541,0,444,7293,1722
50.1103,540,0,445,7293,1722
50.1105,539,0,446,7293,1722
50.1108,538,0,447,7293,1722
50.1244,538,0,446,7294,1722
50.1267,537,0,447,7294,1722
50.1295,537,0,446,7295,1722
50.1334,537,0,445,7296,1722
50.1386,536,0,446,7296,1722
50.1387,536,0,445,7297,1722
50.1477,537,0,445,7297,1721
50.149,536,0,446,7297,1721
50.1533,535,0,447,7297,1721
50.1633,535,0,446,7298,1721
50.1641,535,0,445,7299,1721
50.1649,536,0,445,7299,1720
50.1698,535,0,446,7299,1720
50.1787,536,0,446,7299,1719
50.1825,536,0,445,7300,1719
50.1834,536,0,444,7301,1719
50.1873,537,0,444,7301,1718
50.1897,538,0,444,7301,1717
50.1914,538,0,443,7302,1717
50.1989,538,0,442,7303,1717
50.1994,539,0,442,7303,1716
50.2011,539,0,441,7304,1716
50.2019,538,0,442,7304,1716
50.2127,538,0,441,7305,1716
50.2133,539,0,441,7305,1715
50.2134,538,0,442,7305,1715
50.2154,537,0,443,7305,1715
50.2159,538,0,443,7305,1714
50.2161,538,0,442,7306,1714
50.22,537,0,443,7306,1714
50.2204,538,0,443,7306,1713
50.226,537,0,444,7306,1713
50.2264,538,0,444,7306,1712
50.2318,537,0,445,7306,1712
50.2335,536,0,446,7306,1712
50.2395,536,0,445,7307,1712
50.2465,536,0,444,7308,1712
50.2509,537,0,444,7308,1711
50.2529,536,0,445,7308,1711
50.2532,535,0,446,7308,1711
50.2543,535,0,445,7309,1711
50.2584,536,0,445,7309,1710
50.2587,535,0,446,7309,1710
50.2594,536,0,446,7309,1709
50.2598,535,0,447,7309,1709
50.2635,535,0,446,7310,1709
50.2663,534,0,447,7310,1709
50.2684,535,0,447,7310,1708
50.2702,534,0,448,7310,1708
50.2711,534,0,447,7311,1708
50.2771,534,0,446,7312,1708
50.2801,534,0,445,7313,1708
50.2804,535,0,445,7313,1707
50.2815,534,0,446,7313,1707
50.2855,533,0,447,7313,1707
50.2998,534,0,447,7313,1706
50.3027,534,0,446,7314,1706
50.3045,534,0,445,7315,1706
50.3203,533,0,446,7315,1706
50.3233,532,0,447,7315,1706
50.3304,531,0,448,7315,1706
50.3325,530,0,449,7315,1706
50.3338,529,0,450,7315,1706
50.3341,529,0,449,7316,1706
50.3343,528,0,450,7316,1706
50.3369,528,0,449,7317,1706
50.3371,528,0,448,7318,1706
50.3383,528,0,447,7319,1706
50.3397,527,0,448,7319,1706
50.3423,526,0,449,7319,1706
50.3541,526,0,448,7320,1706
50.3565,526,0,447,7321,1706
50.3658,526,0,446,7322,1706
50.3664,527,0,446,7322,1705
50.3671,527,0,445,7323,1705
50.3693,526,0,446,7323,1705
50.3721,525,0,447,7323,1705
50.3744,525,0,446,7324,1705
50.3752,525,0,445,7325,1705
50.377,524,0,446,7325,1705
50.3778,524,0,445,7326,1705
50.3818,524,0,444,7327,1705
50.3835,523,0,445,7327,1705
50.3843,522,0,446,7327,1705
50.3846,522,0,445,7328,1705
50.3846,521,0,446,7328,1705
50.3869,520,0,447,7328,1705
50.3876,519,0,448,7328,1705
50.3919,518,0,449,7328,1705
50.3976,518,0,448,7329,1705
50.3997,519,0,448,7329,1704
50.4001,520,0,448,7329,1703
50.4016,520,0,447,7330,1703
50.4018,521,0,447,7330,1702
50.405,520,0,448,7330,1702
50.4057,520,0,447,7331,1702
50.406,520,0,446,7332,1702
50.4078,520,0,445,7333,1702
50.4089,519,0,446,7333,1702
50.4128,518,0,447,7333,1702
50.4143,518,0,446,7334,1702
50.4262,519,0,446,7334,1701
50.429,519,0,445,7335,1701
50.4291,519,0,444,7336,1701
50.4305,518,0,445,7336,1701
50.4311,519,0,445,7336,1700
50.4318,518,0,446,7336,1700
50.4324,518,0,445,7337,1700
50.4337,519,0,445,7337,1699
50.4391,518,0,446,7337,1699
50.4405,518,0,445,7338,1699
50.4422,517,0,446,7338,1699
50.4447,518,0,446,7338,1698
50.4448,518,0,445,7339,1698
50.4551,517,0,446,7339,1698
50.4554,517,0,445,7340,1698
50.4574,517,0,444,7341,1698
50.4638,517,0,443,7342,1698
50.4639,517,0,442,7343,1698
50.4713,517,0,441,7344,1698
50.4786,517,0,440,7345,1698
50.4952,518,0,440,7345,1697
50.5031,518,0,439,7346,1697
50.5077,519,0,439,7346,1696
50.5163,520,0,439,7346,1695
50.5173,520,0,438,7347,1695
50.5176,521,0,438,7347,1694
50.5188,522,0,438,7347,1693
50.524,521,0,439,7347,1693
50.5255,520,0,440,7347,1693
50.527,519,0,441,7347,1693
50.5302,519,0,440,7348,1693
50.5309,520,0,440,7348,1692
50.531,519,0,441,7348,1692
50.5334,519,0,440,7349,1692
50.5335,519,0,439,7350,1692
50.5347,519,0,438,7351,1692
50.5389,518,0,439,7351,1692
50.5443,518,0,438,7352,1692
50.5463,519,0,438,7352,1691
50.5467,519,0,437,7353,1691
50.5474,520,0,437,7353,1690
50.5516,520,0,436,7354,1690
50.5523,520,0,435,7355,1690
50.5527,520,0,434,7356,1690
50.5548,520,0,433,7357,1690
50.5567,521,0,433,7357,1689
50.5638,521,0,432,7358,1689
50.5727,521,0,431,7359,1689
50.5738,521,0,430,7360,1689
50.5895,521,0,429,7361,1689
50.5916,520,0,430,7361,1689
50.5946,521,0,430,7361,1688
50.6164,520,0,431,7361,1688
50.619,519,0,432,7361,1688
50.6233,519,0,431,7362,1688
50.6236,519,0,430,7363,1688
50.6274,518,0,431,7363,1688
50.6292,519,0,431,7363,1687
50.6371,518,0,432,7363,1687
50.6411,518,0,431,7364,1687
50.6425,518,0,430,7365,1687
50.6443,517,0,431,7365,1687
50.651,517,0,430,7366,1687
50.6555,516,0,431,7366,1687
50.6555,516,0,430,7367,1687
50.6555,515,0,431,7367,1687
50.656,514,0,432,7367,1687
50.6624,513,0,433,7367,1687
50.6639,513,0,432,7368,1687
50.6693,513,0,431,7369,1687
50.6765,513,0,430,7370,1687
50.6829,513,0,429,7371,1687
50.6843,514,0,429,7371,1686
50.6849,514,0,428,7372,1686
50.6937,515,0,428,7372,1685
50.6965,515,0,427,7373,1685
50.7038,515,0,426,7374,1685
50.7047,514,0,427,7374,1685
50.7057,514,0,426,7375,1685
50.7058,513,0,427,7375,1685
50.7085,512,0,428,7375,1685
50.7091,511,0,429,7375,1685
50.7173,510,0,430,7375,1685
50.7229,511,0,430,7375,1684
50.7239,511,0,429,7376,1684
50.7272,511,0,428,7377,1684
50.7307,511,0,427,7378,1684
50.7403,511,0,426,7379,1684
50.7509,510,0,427,7379,1684
50.7519,510,0,426,7380,1684
50.7536,510,0,425,7381,1684
50.7548,511,0,425,7381,1683
50.7567,511,0,424,7382,1683
50.7649,512,0,424,7382,1682
50.7655,512,0,423,7383,1682
50.7668,512,0,422,7384,1682
50.773,512,0,421,7385,1682
50.789,512,0,420,7386,1682
50.7942,511,0,421,7386,1682
50.7961,510,0,422,7386,1682
50.7962,510,0,421,7387,1682
50.7963,510,0,420,7388,1682
50.7978,510,0,419,7389,1682
50.7979,511,0,419,7389,1681
50.8029,511,0,418,7390,1681
50.8093,512,0,418,7390,1680
50.8122,513,0,418,7390,1679
50.8139,512,0,419,7390,1679
50.8229,512,0,418,7391,1679
50.8253,513,0,418,7391,1678
50.8346,514,0,418,7391,1677
50.8418,513,0,419,7391,1677
50.8449,513,0,418,7392,1677
50.8468,513,0,417,7393,1677
50.8469,513,0,416,7394,1677
50.8484,512,0,417,7394,1677
50.8499,512,0,416,7395,1677
50.8558,511,0,417,7395,1677
50.8584,512,0,417,7395,1676
50.8596,511,0,418,7395,1676
50.86,511,0,417,7396,1676
50.8734,511,0,416,7397,1676
50.8773,510,0,417,7397,1676
50.88,510,0,416,7398,1676
50.8808,510,0,415,7399,1676
50.8913,509,0,416,7399,1676
50.8936,508,0,417,7399,1676
50.8938,509,0,417,7399,1675
50.8942,508,0,418,7399,1675
50.8975,508,0,417,7400,1675
50.8984,507,0,418,7400,1675
50.8986,508,0,418,7400,1674
50.9043,507,0,419,7400,1674
50.9058,506,0,420,7400,1674
50.9138,506,0,419,7401,1674
50.9138,505,0,420,7401,1674
50.9194,504,0,421,7401,1674
50.9267,503,0,422,7401,1674
50.9318,502,0,423,7401,1674
50.9322,502,0,422,7402,1674
50.9361,502,0,421,7403,1674
50.939,501,0,422,7403,1674
50.9474,502,0,422,7403,1673
50.9487,503,0,422,7403,1672
50.9582,503,0,421,7404,1672
50.9586,504,0,421,7404,1671
50.9624,503,0,422,7404,1671
50.9638,504,0,422,7404,1670
50.9664,503,0,423,7404,1670
50.9674,502,0,424,7404,1670
50.9677,501,0,425,7404,1670
50.9688,501,0,424,7405,1670
50.9716,501,0,423,7406,1670
50.9716,501,0,422,7407,1670
50.9773,501,0,421,7408,1670
50.981,501,0,420,7409,1670
50.986,501,0,419,7410,1670
50.9896,500,0,420,7410,1670
50.9932,499,0,421,7410,1670
50.9981,498,0,422,7410,1670
51.0003,498,0,421,7411,1670
51.001,499,0,421,7411,1669
51.0045,498,0,422,7411,1669
51.0099,498,0,421,7412,1669
51.0142,497,0,422,7412,1669
51.0148,497,0,421,7413,1669
51.0171,496,0,422,7413,1669
51.0175,495,0,423,7413,1669
51.0246,494,0,424,7413,1669
51.0251,493,0,425,7413,1669
51.0284,492,0,426,7413,1669
51.0301,493,0,426,7413,1668
51.0333,493,0,425,7414,1668
51.0346,493,0,424,7415,1668
51.0348,493,0,423,7416,1668
51.0364,493,0,422,7417,1668
51.0398,493,0,421,7418,1668
51.0428,493,0,420,7419,1668
51.0437,493,0,419,7420,1668
51.0455,492,0,420,7420,1668
51.0463,492,0,419,7421,1668
51.0491,492,0,418,7422,1668
51.0559,492,0,417,7423,1668
51.0563,492,0,416,7424,1668
51.0574,492,0,415,7425,1668
51.0575,492,0,414,7426,1668
51.0591,492,0,413,7427,1668
51.0591,492,0,412,7428,1668
51.0622,491,0,413,7428,1668
51.0622,491,0,412,7429,1668
51.0638,491,0,411,7430,1668
51.0755,490,0,412,7430,1668
51.0758,490,0,411,7431,1668
51.0759,490,0,410,7432,1668
51.0814,491,0,410,7432,1667
51.0816,490,0,411,7432,1667
